PASS	p2p_eviction	-	PASS
FAIL	p2p_feefilter	p2p_feefilter.py:24	AssertionError("not(%s)" % " == ".join(str(arg) for arg in (thing1, thing2) + args))
FAIL	p2p_filter	p2p_filter.py:110	AssertionError
PASS	p2p_fingerprint	-	PASS
PASS	p2p_getaddr_caching	-	PASS
PASS	p2p_getdata	-	PASS
PASS	p2p_handshake	-	PASS
PASS	p2p_headers_sync_with_minchainwork	-	PASS
FAIL	p2p_i2p_ports	p2p_i2p_ports.py:26	Error connecting to {addr}, connection refused due to arbitrary port 8333"]):
FAIL	p2p_i2p_sessions	p2p_i2p_sessions.py:26	AssertionError(self._node_msg(msg))
PASS	p2p_ibd_stalling	-	PASS
PASS	p2p_ibd_txrelay	-	PASS
PASS	p2p_initial_headers_sync	-	PASS
PASS	p2p_invalid_block	-	PASS
PASS	p2p_invalid_locator	-	PASS
FAIL	p2p_invalid_messages	p2p_invalid_messages.py:194	AssertionError(self._node_msg(msg))
FAIL	p2p_invalid_tx	p2p_invalid_tx.py:122	AssertionError(self._node_msg(msg))
PASS	p2p_leak	-	PASS
PASS	p2p_leak_tx	-	PASS
PASS	p2p_message_capture	-	PASS
PASS	p2p_mutated_blocks	-	PASS
PASS	p2p_net_deadlock	-	PASS
PASS	p2p_nobloomfilter_messages	-	PASS
PASS	p2p_node_network_limited	-	PASS
PASS	p2p_opportunistic_1p1c	-	PASS
FAIL	p2p_orphan_handling	p2p_orphan_handling.py:271	JSONRPCException(response['error'], status)
PASS	p2p_outbound_eviction	-	PASS
PASS	p2p_permissions	-	PASS
FAIL	p2p_ping	p2p_ping.py:43	AssertionError("not(%s)" % " == ".join(str(arg) for arg in (thing1, thing2) + args))
FAIL	p2p_private_broadcast	p2p_private_broadcast.py:368	JSONRPCException(response['error'], status)
FAIL	p2p_seednode	p2p_seednode.py:33	AssertionError(self._node_msg(msg))
FAIL	p2p_segwit	p2p_segwit.py:1201	Exception 'DataStream::read(): end of data"]):
PASS	p2p_sendheaders	-	PASS
FAIL	p2p_sendtxrcncl	p2p_sendtxrcncl.py:125	AssertionError(f"Both values are {thing1}{f', {error_message}' if error_message else ''}")
PASS	p2p_timeouts	-	PASS
PASS	p2p_tx_download	-	PASS
PASS	p2p_tx_privacy	-	PASS
FAIL	p2p_unrequested_blocks	p2p_unrequested_blocks.py:100	AssertionError(self._node_msg(msg))
PASS	p2p_v2_encrypted	-	PASS
PASS	p2p_v2_misbehaving	-	PASS
PASS	p2p_v2_transport	-	PASS
PASS	rpc_bind	-	PASS
FAIL	rpc_blockchain	rpc_blockchain.py:106	AssertionError
PASS	rpc_createmultisig	-	PASS
PASS	rpc_decodescript	-	PASS
PASS	rpc_deprecated	-	PASS
PASS	rpc_deriveaddresses	-	PASS
PASS	rpc_dumptxoutset	-	PASS
PASS	rpc_estimatefee	-	PASS
PASS	rpc_generate	-	PASS
PASS	rpc_getblockfilter	-	PASS
PASS	rpc_getblockfrompeer	-	PASS
PASS	rpc_getblockstats	-	PASS
PASS	rpc_getchaintips	-	PASS
PASS	rpc_getdescriptoractivity	-	PASS
PASS	rpc_getdescriptorinfo	-	PASS
PASS	rpc_gettxspendingprevout	-	PASS
PASS	rpc_help	-	PASS
PASS	rpc_invalid_address_message	-	PASS
PASS	rpc_invalidateblock	-	PASS
PASS	rpc_misc	-	PASS
PASS	rpc_named_arguments	-	PASS
PASS	rpc_net	-	PASS
PASS	rpc_orphans	-	PASS
PASS	rpc_packages	-	PASS
PASS	rpc_preciousblock	-	PASS
PASS	rpc_psbt	-	PASS
FAIL	rpc_rawtransaction	rpc_rawtransaction.py:246	AssertionError
PASS	rpc_scanblocks	-	PASS
PASS	rpc_scantxoutset	-	PASS
PASS	rpc_setban	-	PASS
PASS	rpc_signer	-	PASS
PASS	rpc_signmessagewithprivkey	-	PASS
PASS	rpc_signrawtransactionwithkey	-	PASS
PASS	rpc_txoutproof	-	PASS
PASS	rpc_uptime	-	PASS
PASS	rpc_users	-	PASS
PASS	rpc_validateaddress	-	PASS
PASS	rpc_whitelist	-	PASS
SKIP	tool_bench_sanity_check	-	SKIP
FAIL	tool_bitcoin	tool_bitcoin.py:54	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/bin/bitcoin'
SKIP	tool_bitcoin_chainstate	-	SKIP
PASS	tool_rpcauth	-	PASS
PASS	tool_signet_miner	-	PASS
PASS	tool_utils	-	PASS
PASS	tool_utxo_to_sqlite	-	PASS
FAIL	tool_wallet	tool_wallet.py:46	AssertionError
PASS	wallet_abandonconflict	-	PASS
PASS	wallet_address_types	-	PASS
PASS	wallet_anchor	-	PASS
FAIL	wallet_assumeutxo	wallet_assumeutxo.py:98	AssertionError("not(%s)" % " == ".join(str(arg) for arg in (thing1, thing2) + args))
PASS	wallet_avoid_mixing_output_types	-	PASS
PASS	wallet_avoidreuse	-	PASS
FAIL	wallet_backup	wallet_backup.py:118	JSONRPCException(response['error'], status)
FAIL	wallet_backwards_compatibility	wallet_backwards_compatibility.py:278	JSONRPCException(response['error'], status)
PASS	wallet_balance	-	PASS
PASS	wallet_basic	-	PASS
PASS	wallet_blank	-	PASS
PASS	wallet_bumpfee	-	PASS
PASS	wallet_change_address	-	PASS
PASS	wallet_coinbase_category	-	PASS
PASS	wallet_conflicts	-	PASS
PASS	wallet_create_tx	-	PASS
PASS	wallet_createwallet	-	PASS
PASS	wallet_createwalletdescriptor	-	PASS
FAIL	wallet_crosschain	wallet_crosschain.py:32	JSONRPCException(response['error'], status)
FAIL	wallet_descriptor	wallet_descriptor.py:93	AssertionError("not(%s)" % " == ".join(str(arg) for arg in (thing1, thing2) + args))
PASS	wallet_disable	-	PASS
PASS	wallet_encryption	-	PASS
PASS	wallet_fallbackfee	-	PASS
PASS	wallet_fast_rescan	-	PASS
PASS	wallet_fundrawtransaction	-	PASS
PASS	wallet_gethdkeys	-	PASS
PASS	wallet_groups	-	PASS
FAIL	wallet_hd	wallet_hd.py:84	JSONRPCException(response['error'], status)
PASS	wallet_importdescriptors	-	PASS
PASS	wallet_importprunedfunds	-	PASS
PASS	wallet_keypool	-	PASS
FAIL	wallet_keypool_topup	wallet_keypool_topup.py:40	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/conformance-tmp/20260923T092648-69158/wallet_keypool_topup/node1/regtest/wallets/defau
PASS	wallet_labels	-	PASS
PASS	wallet_listdescriptors	-	PASS
PASS	wallet_listreceivedby	-	PASS
PASS	wallet_listsinceblock	-	PASS
FAIL	wallet_listtransactions	wallet_listtransactions.py:229	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/conformance-tmp/20260923T092648-69158/wallet_listtransactions/node0/regtest/default_wa
