FAIL	wallet_crosschain	wallet_crosschain.py:32	RPC -8 Invalid wallet name "/workspace/build/conformance-tmp/20260914T214824-
FAIL	wallet_descriptor	wallet_descriptor.py:93	AssertionError: not(leveldb == sqlite)
PASS	wallet_disable	-	PASS
PASS	wallet_encryption	-	PASS
PASS	wallet_fallbackfee	-	PASS
PASS	wallet_fast_rescan	-	PASS
FAIL	wallet_fundrawtransaction	wallet_fundrawtransaction.py:591	KeyError: 'hex'
PASS	wallet_gethdkeys	-	PASS
FAIL	wallet_groups	wallet_groups.py:83	AssertionError: Mempool sync timed out after 60s:
FAIL	wallet_hd	wallet_hd.py:84	RPC -18 No wallet is loaded. Load a wallet using loadwallet or create a new on
FAIL	wallet_importdescriptors	wallet_importdescriptors.py:721	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/bin/bitcoin-cli'
PASS	wallet_importprunedfunds	-	PASS
PASS	wallet_keypool	-	PASS
FAIL	wallet_keypool_topup	-	AssertionError: Predicate ''''
FAIL	wallet_labels	wallet_labels.py:60	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/bin/bitcoin-cli'
PASS	wallet_listdescriptors	-	PASS
SKIP	wallet_listreceivedby	-	SKIP
PASS	wallet_listsinceblock	-	PASS
FAIL	wallet_listtransactions	wallet_listtransactions.py:229	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/conformance-tmp/20260914T2
SKIP	wallet_migration	-	SKIP
FAIL	wallet_miniscript	wallet_miniscript.py:302	KeyError: 'partial_signatures'
FAIL	wallet_miniscript_decaying_multisig_descriptor_psbt	wallet_miniscript_decaying_multisig_descriptor_psbt.py:102	AssertionError: not(False == True)
FAIL	wallet_multisig_descriptor_psbt	wallet_multisig_descriptor_psbt.py:123	KeyError: 'hex'
FAIL	wallet_multiwallet	wallet_multiwallet.py:78	AssertionError: not(False == True)
FAIL	wallet_musig	wallet_musig.py:203	RPC -12 Error: Keypool ran out, please call keypoolrefill first
FAIL	wallet_orphanedreward	wallet_orphanedreward.py:37	AssertionError: Mempool sync timed out after 60s:
PASS	wallet_reindex	-	PASS
FAIL	wallet_reorgsrestore	wallet_reorgsrestore.py:203	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/conformance-tmp/20260914T2
PASS	wallet_rescan_unconfirmed	-	PASS
PASS	wallet_resendwallettransactions	-	PASS
FAIL	wallet_send	wallet_send.py:131	RPC -8 Invalid conf_target, must be between 1 and 1008
PASS	wallet_sendall	-	PASS
PASS	wallet_sendmany	-	PASS
SKIP	wallet_signer	-	SKIP
PASS	wallet_signmessagewithaddress	-	PASS
FAIL	wallet_signrawtransactionwithwallet	wallet_signrawtransactionwithwallet.py:110	AssertionError
PASS	wallet_simulaterawtx	-	PASS
FAIL	wallet_spend_unconfirmed	wallet_spend_unconfirmed.py:333	AssertionError: 60.6 < 66.6141732
FAIL	wallet_startup	wallet_startup.py:38	FileNotFoundError: [Errno 2] No such file or directory: '/workspace/build/conformance-tmp/20260914T2
FAIL	wallet_taproot	wallet_taproot.py:358	AssertionError
PASS	wallet_timelock	-	PASS
PASS	wallet_transactiontime_rescan	-	PASS
PASS	wallet_txn_clone	-	PASS
PASS	wallet_txn_doublespend	-	PASS
PASS	wallet_v3_txs	-	PASS
